directory,score,clarity,accuracy
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt3.5turbo_4_19_24,5,9,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt3.5turbo_4_19_24,7,7,2
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt4turbo_4_19_24,1,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt4turbo_4_19_24,4,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt4turbo_4_19_24,2,8,7
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt4turbo_4_19_24,6,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt4turbo_4_19_24,8,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt4turbo_4_19_24,8,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt4turbo_4_19_24,9,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt4turbo_4_19_24,7,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt4turbo_4_19_24,4,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_gpt4turbo_4_19_24,8,7,5
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistral7b_4_19_24,0,7,3
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistral7b_4_19_24,7,9,1
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistral7b_4_19_24,2,6,4
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistral7b_4_19_24,3,8,4
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistral7b_4_19_24,0,6,4
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistral7b_4_19_24,3,9,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistral7b_4_19_24,4,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistral7b_4_19_24,4,9,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistral7b_4_19_24,1,9,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistral7b_4_19_24,9,6,3
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistralLarge_4_19_24,2,9,7
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistralLarge_4_19_24,5,9,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistralLarge_4_19_24,2,8,7
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistralLarge_4_19_24,6,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistralLarge_4_19_24,7,8,7
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistralLarge_4_19_24,8,7,6
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistralLarge_4_19_24,6,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistralLarge_4_19_24,5,8,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistralLarge_4_19_24,7,9,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\prompt_0\QAHard11_mistralLarge_4_19_24,7,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-3.5-turbo_4_19_24,10,8,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-3.5-turbo_4_19_24,9,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-3.5-turbo_4_19_24,10,8,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-3.5-turbo_4_19_24,8,9,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-3.5-turbo_4_19_24,7,8,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-3.5-turbo_4_19_24,7,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-3.5-turbo_4_19_24,10,7,6
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-3.5-turbo_4_19_24,1,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-3.5-turbo_4_19_24,8,8,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-3.5-turbo_4_19_24,10,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-4-turbo_4_19_24,10,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-4-turbo_4_19_24,10,9,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-4-turbo_4_19_24,10,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-4-turbo_4_19_24,0,10,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-4-turbo_4_19_24,10,8,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-4-turbo_4_19_24,6,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-4-turbo_4_19_24,8,8,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-4-turbo_4_19_24,10,9,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-4-turbo_4_19_24,6,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_gpt-4-turbo_4_19_24,10,9,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_mistral-large-latest_4_19_24,10,10,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_mistral-large-latest_4_19_24,10,10,7
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_mistral-large-latest_4_19_24,10,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_mistral-large-latest_4_19_24,10,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_mistral-large-latest_4_19_24,10,10,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_mistral-large-latest_4_19_24,9,10,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_mistral-large-latest_4_19_24,9,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_mistral-large-latest_4_19_24,1,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_mistral-large-latest_4_19_24,9,10,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_mistral-large-latest_4_19_24,10,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_open-mistral-7b_4_19_24,0,10,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_open-mistral-7b_4_19_24,4,8,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_open-mistral-7b_4_19_24,5,7,2
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_open-mistral-7b_4_19_24,0,10,5
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_open-mistral-7b_4_19_24,10,4,6
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_open-mistral-7b_4_19_24,2,5,7
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_open-mistral-7b_4_19_24,6,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_open-mistral-7b_4_19_24,0,6,6
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_open-mistral-7b_4_19_24,9,9,3
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAEasy10_open-mistral-7b_4_19_24,1,8,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-3.5-turbo_4_19_24,5,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-3.5-turbo_4_19_24,7,10,0
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-3.5-turbo_4_19_24,0,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-3.5-turbo_4_19_24,0,9,0
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-3.5-turbo_4_19_24,8,9,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-3.5-turbo_4_19_24,4,8,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-3.5-turbo_4_19_24,6,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-3.5-turbo_4_19_24,6,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-3.5-turbo_4_19_24,10,8,7
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-3.5-turbo_4_19_24,5,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-4-turbo_4_19_24,4,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-4-turbo_4_19_24,3,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-4-turbo_4_19_24,0,10,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-4-turbo_4_19_24,4,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-4-turbo_4_19_24,0,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-4-turbo_4_19_24,7,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-4-turbo_4_19_24,7,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-4-turbo_4_19_24,8,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-4-turbo_4_19_24,5,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-4-turbo_4_19_24,0,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_gpt-4-turbo_4_19_24,7,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_mistral-large-latest_4_19_24,3,9,7
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_mistral-large-latest_4_19_24,6,10,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_mistral-large-latest_4_19_24,3,8,6
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_mistral-large-latest_4_19_24,9,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_mistral-large-latest_4_19_24,8,9,9
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_mistral-large-latest_4_19_24,10,7,7
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_mistral-large-latest_4_19_24,5,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_mistral-large-latest_4_19_24,4,9,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_mistral-large-latest_4_19_24,4,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_mistral-large-latest_4_19_24,7,10,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_open-mistral-7b_4_19_24,0,6,3
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_open-mistral-7b_4_19_24,9,7,7
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_open-mistral-7b_4_19_24,3,7,4
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_open-mistral-7b_4_19_24,5,9,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_open-mistral-7b_4_19_24,0,6,5
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_open-mistral-7b_4_19_24,0,8,6
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_open-mistral-7b_4_19_24,9,9,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_open-mistral-7b_4_19_24,7,9,10
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_open-mistral-7b_4_19_24,8,8,8
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_open-mistral-7b_4_19_24,2,7,5
C:\Users\deckerza\Desktop\Rose-Hulman\Senior_Year\Spring\GENAI\CalendarAssistant\AI_Calendar_Assistant\validation\template_and_fewshot\QAHard11_open-mistral-7b_4_19_24,7,8,6
